15,20140106,174500,33651.0000000,33655.0000000,33642.0000000,33649.0000000,6137
15,20140106,180000,33646.0000000,33659.0000000,33640.0000000,33645.0000000,8248
15,20140106,181500,33644.0000000,33649.0000000,33634.0000000,33644.0000000,6632
15,20140106,183000,33645.0000000,33645.0000000,33615.0000000,33634.0000000,15371
15,20140106,184500,33634.0000000,33649.0000000,33621.0000000,33627.0000000,37352
15,20140106,191500,33620.0000000,33624.0000000,33560.0000000,33609.0000000,11883
15,20140106,193000,33609.0000000,33624.0000000,33606.0000000,33622.0000000,3249
15,20140106,194500,33619.0000000,33627.0000000,33598.0000000,33608.0000000,14443
15,20140106,200000,33608.0000000,33608.0000000,33592.0000000,33597.0000000,3948
15,20140106,201500,33596.0000000,33596.0000000,33579.0000000,33584.0000000,9103
15,20140106,203000,33584.0000000,33594.0000000,33581.0000000,33588.0000000,4147
15,20140106,204500,33589.0000000,33603.0000000,33587.0000000,33601.0000000,1965
15,20140106,210000,33601.0000000,33608.0000000,33595.0000000,33602.0000000,1711
15,20140106,211500,33602.0000000,33609.0000000,33596.0000000,33609.0000000,1419
15,20140106,213000,33607.0000000,33644.0000000,33596.0000000,33622.0000000,17608
15,20140106,214500,33622.0000000,33632.0000000,33615.0000000,33620.0000000,1729
15,20140106,220000,33619.0000000,33620.0000000,33611.0000000,33618.0000000,1652
15,20140106,221500,33618.0000000,33618.0000000,33606.0000000,33606.0000000,1824
15,20140106,223000,33608.0000000,33613.0000000,33580.0000000,33584.0000000,7052
15,20140106,224500,33583.0000000,33584.0000000,33553.0000000,33560.0000000,12432
15,20140106,230000,33562.0000000,33565.0000000,33552.0000000,33564.0000000,2872
15,20140106,231500,33562.0000000,33577.0000000,33561.0000000,33568.0000000,2031
15,20140106,233000,33569.0000000,33585.0000000,33560.0000000,33565.0000000,4908
15,20140106,234500,33563.0000000,33567.0000000,33558.0000000,33563.0000000,2138
15,20140107,000000,33563.0000000,33564.0000000,33559.0000000,33562.0000000,1428
15,20140108,101500,33557.0000000,33557.0000000,33462.0000000,33488.0000000,29458
15,20140108,103000,33488.0000000,33495.0000000,33480.0000000,33482.0000000,8287
15,20140108,104500,33483.0000000,33494.0000000,33468.0000000,33473.0000000,9620
15,20140108,110000,33472.0000000,33475.0000000,33446.0000000,33452.0000000,16843
15,20140108,111500,33449.0000000,33458.0000000,33434.0000000,33438.0000000,14491
15,20140108,113000,33438.0000000,33445.0000000,33414.0000000,33443.0000000,19531
15,20140108,114500,33442.0000000,33466.0000000,33436.0000000,33460.0000000,9399
15,20140108,120000,33462.0000000,33485.0000000,33449.0000000,33478.0000000,14422
15,20140108,121500,33479.0000000,33484.0000000,33457.0000000,33477.0000000,20369
15,20140108,123000,33478.0000000,33488.0000000,33473.0000000,33486.0000000,9279
15,20140108,124500,33486.0000000,33550.0000000,33473.0000000,33533.0000000,54087
15,20140108,130000,33534.0000000,33537.0000000,33505.0000000,33512.0000000,15267
15,20140108,131500,33512.0000000,33521.0000000,33502.0000000,33510.0000000,15371
15,20140108,133000,33510.0000000,33527.0000000,33503.0000000,33527.0000000,8020
15,20140108,134500,33527.0000000,33527.0000000,33486.0000000,33486.0000000,12005
15,20140108,140000,33486.0000000,33496.0000000,33475.0000000,33479.0000000,9218
15,20140108,141500,33479.0000000,33483.0000000,33460.0000000,33472.0000000,11943
15,20140108,143000,33472.0000000,33488.0000000,33470.0000000,33487.0000000,10839
15,20140108,144500,33487.0000000,33504.0000000,33480.0000000,33501.0000000,14865
15,20140108,150000,33500.0000000,33518.0000000,33492.0000000,33514.0000000,15636
15,20140108,151500,33514.0000000,33537.0000000,33512.0000000,33524.0000000,16683
15,20140108,153000,33525.0000000,33528.0000000,33513.0000000,33523.0000000,21380
15,20140108,154500,33523.0000000,33523.0000000,33507.0000000,33519.0000000,7912
15,20140108,160000,33517.0000000,33524.0000000,33506.0000000,33514.0000000,9181
15,20140108,161500,33512.0000000,33522.0000000,33505.0000000,33514.0000000,8566
15,20140108,163000,33515.0000000,33516.0000000,33488.0000000,33493.0000000,7221
15,20140108,164500,33493.0000000,33499.0000000,33480.0000000,33498.0000000,5324
15,20140108,170000,33498.0000000,33498.0000000,33475.0000000,33480.0000000,7923
15,20140108,171500,33480.0000000,33482.0000000,33464.0000000,33473.0000000,15193
15,20140108,173000,33474.0000000,33522.0000000,33474.0000000,33495.0000000,27877
15,20140108,174500,33496.0000000,33499.0000000,33475.0000000,33479.0000000,11610
15,20140108,180000,33478.0000000,33502.0000000,33477.0000000,33496.0000000,9123
15,20140108,181500,33496.0000000,33519.0000000,33491.0000000,33515.0000000,13614
15,20140108,183000,33515.0000000,33534.0000000,33508.0000000,33525.0000000,14145
15,20140108,184500,33526.0000000,33534.0000000,33497.0000000,33510.0000000,12189
15,20140108,191500,33515.0000000,33515.0000000,33482.0000000,33504.0000000,5514
15,20140108,193000,33504.0000000,33509.0000000,33494.0000000,33496.0000000,3738
15,20140108,194500,33495.0000000,33515.0000000,33492.0000000,33515.0000000,3740
15,20140108,200000,33515.0000000,33517.0000000,33498.0000000,33509.0000000,3798
15,20140108,201500,33509.0000000,33542.0000000,33508.0000000,33538.0000000,8387
15,20140108,203000,33538.0000000,33563.0000000,33538.0000000,33552.0000000,12140
15,20140108,204500,33554.0000000,33554.0000000,33544.0000000,33549.0000000,2993
15,20140108,210000,33546.0000000,33575.0000000,33546.0000000,33573.0000000,5594
15,20140108,211500,33573.0000000,33590.0000000,33569.0000000,33583.0000000,8334
15,20140108,213000,33581.0000000,33588.0000000,33572.0000000,33572.0000000,3726
15,20140108,214500,33573.0000000,33586.0000000,33573.0000000,33576.0000000,1716
15,20140108,220000,33575.0000000,33582.0000000,33572.0000000,33575.0000000,3924
15,20140108,221500,33574.0000000,33578.0000000,33570.0000000,33575.0000000,3766
15,20140108,223000,33575.0000000,33583.0000000,33564.0000000,33569.0000000,1945
15,20140108,224500,33570.0000000,33579.0000000,33567.0000000,33572.0000000,1326
15,20140108,230000,33572.0000000,33573.0000000,33551.0000000,33562.0000000,2486
15,20140108,231500,33564.0000000,33587.0000000,33562.0000000,33575.0000000,11541
15,20140108,233000,33573.0000000,33588.0000000,33550.0000000,33575.0000000,9900
15,20140108,234500,33574.0000000,33576.0000000,33555.0000000,33566.0000000,4241
15,20140109,000000,33563.0000000,33568.0000000,33553.0000000,33563.0000000,1711
15,20140109,101500,33557.0000000,33562.0000000,33505.0000000,33548.0000000,49248
15,20140109,103000,33548.0000000,33551.0000000,33520.0000000,33528.0000000,15985
15,20140109,104500,33528.0000000,33531.0000000,33521.0000000,33531.0000000,8841
15,20140109,110000,33531.0000000,33547.0000000,33498.0000000,33532.0000000,24738
15,20140109,111500,33533.0000000,33537.0000000,33485.0000000,33500.0000000,26278
15,20140109,113000,33501.0000000,33503.0000000,33477.0000000,33495.0000000,30772
15,20140109,114500,33497.0000000,33519.0000000,33492.0000000,33506.0000000,22954
15,20140109,120000,33507.0000000,33509.0000000,33444.0000000,33447.0000000,39741
15,20140109,121500,33445.0000000,33461.0000000,33428.0000000,33461.0000000,28797
15,20140109,123000,33462.0000000,33470.0000000,33459.0000000,33462.0000000,29998
15,20140109,124500,33462.0000000,33488.0000000,33424.0000000,33460.0000000,53655
15,20140109,130000,33461.0000000,33475.0000000,33451.0000000,33466.0000000,19292
15,20140109,131500,33466.0000000,33478.0000000,33453.0000000,33477.0000000,14726
15,20140109,133000,33477.0000000,33490.0000000,33467.0000000,33484.0000000,19093
15,20140109,134500,33484.0000000,33511.0000000,33482.0000000,33500.0000000,16001
15,20140109,140000,33500.0000000,33502.0000000,33469.0000000,33470.0000000,11772
15,20140109,141500,33473.0000000,33505.0000000,33473.0000000,33496.0000000,23266
15,20140109,143000,33496.0000000,33504.0000000,33484.0000000,33487.0000000,10403
15,20140109,144500,33488.0000000,33511.0000000,33485.0000000,33505.0000000,12322
15,20140109,150000,33506.0000000,33507.0000000,33493.0000000,33495.0000000,7442
15,20140109,151500,33497.0000000,33498.0000000,33483.0000000,33485.0000000,12995
15,20140109,153000,33485.0000000,33503.0000000,33483.0000000,33499.0000000,5620
15,20140109,154500,33499.0000000,33514.0000000,33497.0000000,33501.0000000,8787
15,20140109,160000,33500.0000000,33527.0000000,33490.0000000,33524.0000000,19305
15,20140109,161500,33525.0000000,33529.0000000,33509.0000000,33518.0000000,15989
15,20140109,163000,33518.0000000,33518.0000000,33498.0000000,33504.0000000,11952
15,20140109,164500,33505.0000000,33505.0000000,33487.0000000,33501.0000000,9105
15,20140109,170000,33501.0000000,33515.0000000,33483.0000000,33515.0000000,10811
15,20140109,171500,33515.0000000,33533.0000000,33509.0000000,33527.0000000,24716
15,20140109,173000,33525.0000000,33549.0000000,33522.0000000,33529.0000000,38206
15,20140109,174500,33530.0000000,33560.0000000,33524.0000000,33557.0000000,40885
15,20140109,180000,33557.0000000,33613.0000000,33556.0000000,33600.0000000,94903
15,20140109,181500,33601.0000000,33621.0000000,33598.0000000,33609.0000000,63788
15,20140109,183000,33609.0000000,33613.0000000,33586.0000000,33601.0000000,30714
15,20140109,184500,33599.0000000,33603.0000000,33583.0000000,33589.0000000,27006
15,20140109,191500,33588.0000000,33589.0000000,33561.0000000,33579.0000000,19793
15,20140109,193000,33577.0000000,33584.0000000,33570.0000000,33574.0000000,8251
15,20140109,194500,33573.0000000,33590.0000000,33569.0000000,33589.0000000,9550
15,20140109,200000,33589.0000000,33602.0000000,33586.0000000,33596.0000000,8335
15,20140109,201500,33599.0000000,33610.0000000,33595.0000000,33605.0000000,11279
15,20140109,203000,33606.0000000,33607.0000000,33594.0000000,33596.0000000,4749
15,20140109,204500,33596.0000000,33601.0000000,33594.0000000,33594.0000000,3262
15,20140109,210000,33595.0000000,33599.0000000,33594.0000000,33594.0000000,1012
15,20140109,211500,33594.0000000,33597.0000000,33592.0000000,33593.0000000,1273
15,20140109,213000,33593.0000000,33599.0000000,33593.0000000,33597.0000000,388
15,20140109,214500,33597.0000000,33603.0000000,33587.0000000,33594.0000000,4203
15,20140109,220000,33594.0000000,33602.0000000,33590.0000000,33593.0000000,1397
15,20140109,221500,33595.0000000,33597.0000000,33590.0000000,33591.0000000,672
15,20140109,223000,33593.0000000,33599.0000000,33593.0000000,33599.0000000,384
15,20140109,224500,33599.0000000,33600.0000000,33594.0000000,33596.0000000,1154
15,20140109,230000,33597.0000000,33608.0000000,33596.0000000,33607.0000000,9681
15,20140109,231500,33607.0000000,33613.0000000,33599.0000000,33606.0000000,7478
15,20140109,233000,33605.0000000,33610.0000000,33601.0000000,33605.0000000,1646
15,20140109,234500,33604.0000000,33608.0000000,33598.0000000,33603.0000000,3278
15,20140110,000000,33602.0000000,33606.0000000,33599.0000000,33604.0000000,1791
15,20140110,101500,33601.0000000,33601.0000000,33535.0000000,33543.0000000,47240
15,20140110,103000,33543.0000000,33559.0000000,33537.0000000,33556.0000000,9163
15,20140110,104500,33557.0000000,33567.0000000,33546.0000000,33558.0000000,9451
15,20140110,110000,33559.0000000,33572.0000000,33557.0000000,33570.0000000,7070
15,20140110,111500,33571.0000000,33583.0000000,33542.0000000,33548.0000000,22742
15,20140110,113000,33548.0000000,33564.0000000,33545.0000000,33563.0000000,16768
15,20140110,114500,33563.0000000,33569.0000000,33553.0000000,33555.0000000,14909
15,20140110,120000,33555.0000000,33596.0000000,33554.0000000,33590.0000000,25090
15,20140110,121500,33590.0000000,33605.0000000,33585.0000000,33600.0000000,29952
15,20140110,123000,33601.0000000,33635.0000000,33595.0000000,33620.0000000,94573
15,20140110,124500,33620.0000000,33620.0000000,33599.0000000,33612.0000000,20395
15,20140110,130000,33613.0000000,33617.0000000,33606.0000000,33607.0000000,18545
15,20140110,131500,33609.0000000,33613.0000000,33601.0000000,33610.0000000,9135
15,20140110,133000,33610.0000000,33611.0000000,33603.0000000,33611.0000000,7395
15,20140110,134500,33611.0000000,33616.0000000,33605.0000000,33615.0000000,9680
15,20140110,140000,33614.0000000,33639.0000000,33614.0000000,33630.0000000,21584
15,20140110,141500,33632.0000000,33644.0000000,33632.0000000,33643.0000000,14107
15,20140110,143000,33643.0000000,33652.0000000,33637.0000000,33641.0000000,71555
15,20140110,144500,33641.0000000,33645.0000000,33617.0000000,33624.0000000,20550
15,20140110,150000,33625.0000000,33631.0000000,33620.0000000,33628.0000000,8812
15,20140110,151500,33627.0000000,33629.0000000,33615.0000000,33620.0000000,7784
15,20140110,153000,33620.0000000,33630.0000000,33616.0000000,33630.0000000,8067
15,20140110,154500,33629.0000000,33635.0000000,33584.0000000,33585.0000000,46656
15,20140110,160000,33588.0000000,33608.0000000,33579.0000000,33597.0000000,23670
15,20140110,161500,33595.0000000,33596.0000000,33581.0000000,33586.0000000,16968
15,20140110,163000,33586.0000000,33592.0000000,33562.0000000,33582.0000000,28499
15,20140110,164500,33582.0000000,33585.0000000,33565.0000000,33569.0000000,33440
15,20140110,170000,33569.0000000,33574.0000000,33543.0000000,33560.0000000,28169
15,20140110,171500,33560.0000000,33579.0000000,33549.0000000,33577.0000000,27970
15,20140110,173000,33577.0000000,33587.0000000,33570.0000000,33583.0000000,14306
15,20140110,174500,33582.0000000,33582.0000000,33475.0000000,33514.0000000,164259
15,20140110,180000,33512.0000000,33525.0000000,33489.0000000,33507.0000000,76983
15,20140110,181500,33508.0000000,33524.0000000,33491.0000000,33505.0000000,60390
15,20140110,183000,33506.0000000,33514.0000000,33484.0000000,33507.0000000,30873
15,20140110,184500,33507.0000000,33513.0000000,33490.0000000,33491.0000000,50539
15,20140110,191500,33490.0000000,33490.0000000,33420.0000000,33452.0000000,45969
15,20140110,193000,33452.0000000,33468.0000000,33440.0000000,33462.0000000,14758
15,20140110,194500,33461.0000000,33462.0000000,33447.0000000,33450.0000000,4817
15,20140110,200000,33450.0000000,33451.0000000,33378.0000000,33392.0000000,52160
15,20140110,201500,33393.0000000,33417.0000000,33369.0000000,33415.0000000,35399
15,20140110,203000,33415.0000000,33421.0000000,33402.0000000,33410.0000000,8625
15,20140110,204500,33411.0000000,33416.0000000,33400.0000000,33409.0000000,7115
15,20140110,210000,33407.0000000,33412.0000000,33401.0000000,33403.0000000,2260
15,20140110,211500,33403.0000000,33409.0000000,33397.0000000,33401.0000000,6369
15,20140110,213000,33401.0000000,33418.0000000,33386.0000000,33392.0000000,8027
15,20140110,214500,33394.0000000,33396.0000000,33376.0000000,33380.0000000,5964
15,20140110,220000,33379.0000000,33395.0000000,33378.0000000,33388.0000000,3283
15,20140110,221500,33387.0000000,33390.0000000,33378.0000000,33378.0000000,3503
15,20140110,223000,33380.0000000,33384.0000000,33378.0000000,33382.0000000,1419
15,20140110,224500,33382.0000000,33390.0000000,33382.0000000,33387.0000000,2228
15,20140110,230000,33388.0000000,33388.0000000,33382.0000000,33384.0000000,1198
15,20140110,231500,33384.0000000,33387.0000000,33382.0000000,33383.0000000,2078
15,20140110,233000,33383.0000000,33386.0000000,33376.0000000,33383.0000000,4949
15,20140110,234500,33383.0000000,33400.0000000,33381.0000000,33396.0000000,8212
15,20140111,000000,33390.0000000,33396.0000000,33380.0000000,33388.0000000,2653
15,20140113,101500,33398.0000000,33450.0000000,33380.0000000,33440.0000000,57370
15,20140113,103000,33442.0000000,33481.0000000,33440.0000000,33459.0000000,44142
15,20140113,104500,33460.0000000,33508.0000000,33457.0000000,33489.0000000,65626
15,20140113,110000,33489.0000000,33499.0000000,33485.0000000,33490.0000000,42265
15,20140113,111500,33490.0000000,33494.0000000,33486.0000000,33488.0000000,11037
15,20140113,113000,33488.0000000,33491.0000000,33452.0000000,33452.0000000,45420
15,20140113,114500,33452.0000000,33467.0000000,33433.0000000,33465.0000000,41801
15,20140113,120000,33463.0000000,33467.0000000,33456.0000000,33463.0000000,6682
15,20140113,121500,33463.0000000,33464.0000000,33446.0000000,33452.0000000,18580
15,20140113,123000,33452.0000000,33470.0000000,33450.0000000,33468.0000000,22470
15,20140113,124500,33469.0000000,33473.0000000,33463.0000000,33466.0000000,16750
15,20140113,130000,33466.0000000,33472.0000000,33454.0000000,33458.0000000,10396
15,20140113,131500,33456.0000000,33459.0000000,33435.0000000,33447.0000000,28466
15,20140113,133000,33446.0000000,33464.0000000,33445.0000000,33461.0000000,18034
15,20140113,134500,33461.0000000,33471.0000000,33457.0000000,33461.0000000,12987
15,20140113,140000,33461.0000000,33490.0000000,33460.0000000,33484.0000000,17492
15,20140113,141500,33482.0000000,33483.0000000,33471.0000000,33474.0000000,10811
15,20140113,143000,33474.0000000,33475.0000000,33449.0000000,33459.0000000,22672
15,20140113,144500,33460.0000000,33461.0000000,33435.0000000,33440.0000000,19861
15,20140113,150000,33441.0000000,33455.0000000,33434.0000000,33452.0000000,23981
15,20140113,151500,33454.0000000,33458.0000000,33446.0000000,33455.0000000,18518
15,20140113,153000,33455.0000000,33465.0000000,33454.0000000,33455.0000000,11825
15,20140113,154500,33455.0000000,33475.0000000,33453.0000000,33469.0000000,14909
15,20140113,160000,33468.0000000,33471.0000000,33458.0000000,33466.0000000,6930
15,20140113,161500,33466.0000000,33469.0000000,33455.0000000,33464.0000000,13137
15,20140113,163000,33462.0000000,33478.0000000,33460.0000000,33473.0000000,8957
15,20140113,164500,33473.0000000,33487.0000000,33467.0000000,33486.0000000,15526
15,20140113,170000,33485.0000000,33501.0000000,33479.0000000,33494.0000000,20215
15,20140113,171500,33494.0000000,33520.0000000,33490.0000000,33513.0000000,23838
15,20140113,173000,33513.0000000,33515.0000000,33452.0000000,33475.0000000,56091
15,20140113,174500,33475.0000000,33482.0000000,33463.0000000,33471.0000000,14928
15,20140113,180000,33470.0000000,33578.0000000,33469.0000000,33549.0000000,125613
15,20140113,181500,33548.0000000,33561.0000000,33541.0000000,33560.0000000,39563
15,20140113,183000,33559.0000000,33561.0000000,33543.0000000,33544.0000000,26463
15,20140113,184500,33544.0000000,33556.0000000,33519.0000000,33556.0000000,35542
15,20140113,191500,33557.0000000,33647.0000000,33557.0000000,33622.0000000,72771
15,20140113,193000,33623.0000000,33634.0000000,33622.0000000,33628.0000000,14482
15,20140113,194500,33625.0000000,33629.0000000,33621.0000000,33622.0000000,6539
15,20140113,200000,33623.0000000,33633.0000000,33607.0000000,33614.0000000,17055
15,20140113,201500,33613.0000000,33619.0000000,33601.0000000,33605.0000000,11432
15,20140113,203000,33603.0000000,33626.0000000,33601.0000000,33611.0000000,11459
15,20140113,204500,33611.0000000,33623.0000000,33609.0000000,33622.0000000,6405
15,20140113,210000,33622.0000000,33634.0000000,33616.0000000,33626.0000000,6060
15,20140113,211500,33626.0000000,33638.0000000,33624.0000000,33635.0000000,4185
15,20140113,213000,33636.0000000,33648.0000000,33629.0000000,33641.0000000,15184
15,20140113,214500,33643.0000000,33649.0000000,33633.0000000,33636.0000000,18137
15,20140113,220000,33635.0000000,33644.0000000,33630.0000000,33644.0000000,5751
15,20140113,221500,33644.0000000,33648.0000000,33633.0000000,33640.0000000,4981
15,20140113,223000,33635.0000000,33645.0000000,33626.0000000,33629.0000000,4461
15,20140113,224500,33629.0000000,33642.0000000,33627.0000000,33639.0000000,1417
15,20140113,230000,33638.0000000,33643.0000000,33628.0000000,33635.0000000,1738
15,20140113,231500,33635.0000000,33637.0000000,33623.0000000,33631.0000000,5004
15,20140113,233000,33630.0000000,33642.0000000,33627.0000000,33641.0000000,5224
15,20140113,234500,33639.0000000,33643.0000000,33633.0000000,33637.0000000,5108
15,20140114,000000,33638.0000000,33646.0000000,33636.0000000,33638.0000000,7465
15,20140114,101500,33637.0000000,33637.0000000,33559.0000000,33583.0000000,87683
15,20140114,103000,33584.0000000,33595.0000000,33557.0000000,33591.0000000,42569
15,20140114,104500,33592.0000000,33596.0000000,33587.0000000,33589.0000000,13869
15,20140114,110000,33589.0000000,33593.0000000,33583.0000000,33587.0000000,13830
15,20140114,111500,33589.0000000,33617.0000000,33587.0000000,33615.0000000,31797
15,20140114,113000,33616.0000000,33621.0000000,33608.0000000,33612.0000000,23738
15,20140114,114500,33611.0000000,33614.0000000,33596.0000000,33601.0000000,14185
15,20140114,120000,33601.0000000,33677.0000000,33601.0000000,33677.0000000,74503
15,20140114,121500,33676.0000000,33692.0000000,33640.0000000,33658.0000000,108000
15,20140114,123000,33659.0000000,33662.0000000,33620.0000000,33629.0000000,30401
15,20140114,124500,33629.0000000,33630.0000000,33600.0000000,33607.0000000,31339
15,20140114,130000,33605.0000000,33632.0000000,33597.0000000,33631.0000000,18850
15,20140114,131500,33631.0000000,33649.0000000,33625.0000000,33648.0000000,19342
15,20140114,133000,33648.0000000,33656.0000000,33638.0000000,33639.0000000,13982
15,20140114,134500,33639.0000000,33649.0000000,33627.0000000,33634.0000000,24212
15,20140114,140000,33634.0000000,33640.0000000,33623.0000000,33625.0000000,11376
15,20140114,141500,33625.0000000,33642.0000000,33623.0000000,33641.0000000,13129
15,20140114,143000,33639.0000000,33671.0000000,33638.0000000,33656.0000000,25575
15,20140114,144500,33655.0000000,33678.0000000,33650.0000000,33674.0000000,24927
15,20140114,150000,33674.0000000,33691.0000000,33672.0000000,33682.0000000,26818
15,20140114,151500,33683.0000000,33690.0000000,33681.0000000,33686.0000000,21936
15,20140114,153000,33687.0000000,33690.0000000,33678.0000000,33681.0000000,15373
15,20140114,154500,33681.0000000,33684.0000000,33669.0000000,33675.0000000,24754
15,20140114,160000,33674.0000000,33675.0000000,33653.0000000,33656.0000000,47094
15,20140114,161500,33655.0000000,33674.0000000,33653.0000000,33670.0000000,9792
15,20140114,163000,33670.0000000,33678.0000000,33667.0000000,33674.0000000,16481
15,20140114,164500,33674.0000000,33678.0000000,33669.0000000,33670.0000000,10077
15,20140114,170000,33671.0000000,33686.0000000,33667.0000000,33682.0000000,25053
15,20140114,171500,33683.0000000,33683.0000000,33669.0000000,33678.0000000,19655
15,20140114,173000,33680.0000000,33683.0000000,33655.0000000,33668.0000000,20030
15,20140114,174500,33669.0000000,33682.0000000,33664.0000000,33673.0000000,22896
15,20140114,180000,33676.0000000,33683.0000000,33655.0000000,33682.0000000,21635
15,20140114,181500,33681.0000000,33729.0000000,33672.0000000,33716.0000000,72051
15,20140114,183000,33716.0000000,33717.0000000,33692.0000000,33694.0000000,26399
15,20140114,184500,33694.0000000,33694.0000000,33673.0000000,33682.0000000,41610
15,20140114,191500,33686.0000000,33713.0000000,33676.0000000,33682.0000000,11159
15,20140114,193000,33682.0000000,33692.0000000,33675.0000000,33677.0000000,16396
15,20140114,194500,33676.0000000,33677.0000000,33660.0000000,33661.0000000,10611
15,20140114,200000,33662.0000000,33667.0000000,33656.0000000,33659.0000000,10916
15,20140114,201500,33660.0000000,33688.0000000,33658.0000000,33688.0000000,8244
15,20140114,203000,33688.0000000,33690.0000000,33672.0000000,33685.0000000,7535
15,20140114,204500,33687.0000000,33687.0000000,33658.0000000,33667.0000000,9266
15,20140114,210000,33668.0000000,33671.0000000,33661.0000000,33662.0000000,3323
15,20140114,211500,33661.0000000,33665.0000000,33644.0000000,33650.0000000,11543
15,20140114,213000,33650.0000000,33665.0000000,33645.0000000,33661.0000000,6620
15,20140114,214500,33661.0000000,33670.0000000,33655.0000000,33659.0000000,6075
15,20140114,220000,33659.0000000,33677.0000000,33653.0000000,33665.0000000,6204
15,20140114,221500,33664.0000000,33677.0000000,33664.0000000,33670.0000000,2953
15,20140114,223000,33669.0000000,33684.0000000,33668.0000000,33673.0000000,7129
15,20140114,224500,33674.0000000,33675.0000000,33669.0000000,33672.0000000,2244
15,20140114,230000,33672.0000000,33675.0000000,33670.0000000,33673.0000000,1270
15,20140114,231500,33673.0000000,33674.0000000,33657.0000000,33666.0000000,15280
15,20140114,233000,33668.0000000,33672.0000000,33661.0000000,33664.0000000,5034
15,20140114,234500,33664.0000000,33667.0000000,33647.0000000,33648.0000000,21915
15,20140115,000000,33648.0000000,33651.0000000,33638.0000000,33640.0000000,6246
15,20140115,101500,33640.0000000,33738.0000000,33640.0000000,33711.0000000,89601
15,20140115,103000,33710.0000000,33711.0000000,33669.0000000,33695.0000000,49576
15,20140115,104500,33697.0000000,33698.0000000,33686.0000000,33694.0000000,43721
15,20140115,110000,33694.0000000,33695.0000000,33687.0000000,33693.0000000,18999
15,20140115,111500,33693.0000000,33728.0000000,33691.0000000,33723.0000000,59469
15,20140115,113000,33723.0000000,33737.0000000,33716.0000000,33732.0000000,29596
15,20140115,114500,33735.0000000,33742.0000000,33727.0000000,33731.0000000,17210
15,20140115,120000,33730.0000000,33731.0000000,33715.0000000,33719.0000000,29649
15,20140115,121500,33720.0000000,33734.0000000,33716.0000000,33717.0000000,23615
15,20140115,123000,33717.0000000,33726.0000000,33712.0000000,33722.0000000,20616
15,20140115,124500,33723.0000000,33730.0000000,33709.0000000,33725.0000000,66744
15,20140115,130000,33727.0000000,33731.0000000,33691.0000000,33693.0000000,37764
15,20140115,131500,33692.0000000,33705.0000000,33681.0000000,33694.0000000,45739
15,20140115,133000,33694.0000000,33712.0000000,33692.0000000,33706.0000000,18604
15,20140115,134500,33707.0000000,33718.0000000,33704.0000000,33711.0000000,27368
15,20140115,140000,33714.0000000,33717.0000000,33696.0000000,33705.0000000,16962
15,20140115,141500,33704.0000000,33710.0000000,33696.0000000,33707.0000000,6953
15,20140115,143000,33709.0000000,33709.0000000,33690.0000000,33695.0000000,14034
15,20140115,144500,33696.0000000,33706.0000000,33689.0000000,33704.0000000,23674
15,20140115,150000,33704.0000000,33738.0000000,33702.0000000,33735.0000000,34366
